mu0 A1 A2 dim_unstable
7.06 1.53405779986718 0.0 3
7.07 1.535143858622594 0.0 3
7.08 1.5362291495737217 0.0 3
7.09 1.537313674346694 0.0 3
7.1 1.5383974345619102 0.0 3
7.11 1.5394804318340654 0.0 3
7.12 1.540562667772179 0.0 3
7.13 1.5416441439796236 0.0 3
7.14 1.5427248620541512 0.0 3
7.15 1.5438048235879214 0.0 3
7.16 1.544884030167529 0.0 3
7.17 1.5459624833740306 0.0 3
7.18 1.5470401847829722 0.0 3
7.19 1.5481171359644164 0.0 3
7.2 1.5491933384829668 0.0 3
7.21 1.550268793897798 0.0 3
7.22 1.5513435037626795 0.0 3
7.23 1.5524174696260025 0.0 3
7.24 1.553490693030806 0.0 3
7.25 1.5545631755148024 0.0 3
7.26 1.5556349186104046 0.0 3
7.27 1.556705923844749 0.0 3
7.28 1.5577761927397231 0.0 3
7.29 1.5588457268119895 0.0 3
7.3 1.559914527573012 0.0 3
7.31 1.5609825965290793 0.0 3
7.32 1.5620499351813308 0.0 3
7.33 1.5631165450257807 0.0 3
7.34 1.5641824275533422 0.0 3
7.35 1.5652475842498528 0.0 3
7.36 1.5663120165960975 0.0 3
7.37 1.567375726067833 0.0 3
7.38 1.5684387141358123 0.0 3
7.39 1.569500982265807 0.0 3
7.4 1.570562531918633 0.0 3
7.41 1.5716233645501712 0.0 3
